AÑO	MES	CONGLOME	VIVIENDA	HOGAR	CODPERSO	CODINFOR	UBIGEO	DOMINIO
2025	1	16305	197	11	1	0	70102	8
2025	1	16319	146	11	1	0	70101	8
2025	1	16319	213	11	3	0	70101	8
2025	1	16319	280	11	2	0	70101	8
2025	1	16319	346	11	1	0	70101	8
2025	1	16319	612	11	2	0	70101	8
2025	1	16345	8	11	2	0	80106	6
2025	1	16345	28	11	2	2	80106	6
2025	1	16345	101	11	1	1	80106	6
2025	1	16345	120	11	2	2	80106	6
2025	1	16345	174	11	2	2	80106	6
2025	1	16363	12	11	1	1	80106	6
2025	1	16363	78	11	2	2	80106	6
2025	1	16363	99	11	1	1	80106	6
2025	1	16363	121	11	4	4	80106	6
2025	1	16363	142	11	1	0	80106	6
2025	1	16373	20	11	1	0	80101	6
2025	1	16383	14	11	1	1	80105	6
2025	1	16383	105	11	1	1	80105	6
2025	1	16397	9	11	1	0	81302	6
2025	1	16397	25	11	1	1	81302	6
2025	1	16397	41	11	1	1	81302	6
2025	1	16397	54	11	1	1	81302	6
2025	1	16397	69	11	1	1	81302	6
2025	1	16397	108	11	1	1	81302	6
2025	1	16411	11	11	1	1	80708	6
2025	1	16411	56	11	1	1	80708	6
2025	1	16411	78	11	2	2	80708	6
2025	1	16411	97	11	3	3	80708	6
2025	1	16411	167	11	1	1	80708	6
2025	1	16411	191	11	1	1	80708	6
2025	1	16421	7	11	1	1	80205	6
2025	1	16421	17	11	1	1	80205	6
2025	1	16421	44	11	1	1	80205	6
2025	1	16421	54	11	5	5	80205	6
2025	1	16421	63	11	2	2	80205	6
2025	1	16428	9	11	1	1	80403	6
2025	1	16428	21	11	1	1	80403	6
2025	1	16428	56	11	1	1	80403	6
2025	1	16428	67	11	2	2	80403	6
2025	1	16444	1	11	2	2	80703	6
2025	1	16444	14	11	1	1	80703	6
2025	1	16444	25	11	1	1	80703	6
2025	1	16444	37	11	1	1	80703	6
2025	1	16444	117	11	1	1	80703	6
2025	1	16444	127	11	1	1	80703	6
2025	1	16446	13	11	3	0	80101	6
2025	1	16446	14	11	3	0	80101	6
2025	1	16446	113	11	2	2	80101	6
2025	1	16446	121	11	1	1	80101	6
2025	1	16446	123	11	2	2	80101	6
2025	1	16446	125	11	3	3	80101	6
2025	1	16446	126	11	1	1	80101	6
2025	1	16446	127	11	2	2	80101	6
2025	1	16450	6	11	2	2	80302	6
2025	1	16450	8	11	1	1	80302	6
2025	1	16450	85	11	1	1	80302	6
2025	1	16450	86	11	2	2	80302	6
2025	1	16450	87	11	1	1	80302	6
2025	1	16450	93	11	1	1	80302	6
2025	1	16450	94	11	1	1	80302	6
2025	1	16450	96	11	1	1	80302	6
2025	1	16485	85	11	2	2	81005	6
2025	1	16485	86	11	1	1	81005	6
2025	1	16485	88	11	1	1	81005	6
2025	1	16485	136	11	1	1	81005	6
2025	1	16485	137	11	1	1	81005	6
2025	1	16485	138	11	2	2	81005	6
2025	1	16485	139	11	1	1	81005	6
2025	1	16513	13	11	2	2	80901	7
2025	1	16513	14	11	1	1	80901	7
2025	1	16513	16	11	2	2	80901	7
2025	1	16513	77	11	1	1	80901	7
2025	1	16513	78	11	1	1	80901	7
2025	1	16513	80	11	2	2	80901	7
2025	1	16513	82	11	2	2	80901	7
2025	1	16513	83	11	1	1	80901	7
2025	1	16515	5	11	1	1	80903	7
2025	1	16515	6	11	2	2	80903	7
2025	1	16515	7	11	1	1	80903	7
2025	1	16515	8	11	1	1	80903	7
2025	1	16515	10	11	1	1	80903	7
2025	1	16515	11	11	1	1	80903	7
2025	1	16515	12	11	2	2	80903	7
2025	1	16515	15	11	1	1	80903	7
2025	1	16521	1	11	2	2	80913	7
2025	1	16521	2	11	4	4	80913	7
2025	1	16521	3	11	2	2	80913	7
2025	1	16521	4	11	1	1	80913	7
2025	1	16521	96	11	1	1	80913	7
2025	1	16521	97	11	2	2	80913	7
2025	1	16521	105	11	2	2	80913	7
2025	1	16521	106	11	1	1	80913	7
2025	1	16534	35	11	1	1	90101	5
2025	1	16534	54	11	2	2	90101	5
2025	1	16534	74	11	3	3	90101	5
2025	1	16534	113	11	1	1	90101	5
2025	1	16534	133	11	2	2	90101	5
2025	1	16538	12	11	1	1	90101	5
2025	1	16538	27	11	3	3	90101	5
2025	1	16538	55	11	1	1	90101	5
2025	1	16538	70	11	1	1	90101	5
2025	1	16538	112	11	1	1	90101	5
2025	1	16545	1	11	2	2	90706	5
2025	1	16545	76	11	2	2	90706	5
2025	1	16545	100	11	1	1	90706	5
2025	1	16545	148	11	4	4	90706	5
2025	1	16556	31	11	1	1	90301	5
2025	1	16556	49	11	2	2	90301	5
2025	1	16556	108	11	2	2	90301	5
2025	1	16556	128	11	1	1	90301	5
2025	1	16561	4	11	1	1	90203	5
2025	1	16561	22	11	2	2	90203	5
2025	1	16561	59	11	1	1	90203	5
2025	1	16561	68	11	1	1	90203	5
2025	1	16561	77	11	3	3	90203	5
2025	1	16561	87	11	2	2	90203	5
2025	1	16561	97	11	1	1	90203	5
2025	1	16569	33	11	1	1	90306	5
2025	1	16569	34	11	1	1	90306	5
2025	1	16569	35	11	1	1	90306	5
2025	1	16569	36	11	1	1	90306	5
2025	1	16569	63	11	1	1	90306	5
2025	1	16569	64	11	1	1	90306	5
2025	1	16569	65	11	1	1	90306	5
2025	1	16569	66	11	1	1	90306	5
2025	1	16594	9	11	1	1	90113	5
2025	1	16594	10	11	1	1	90113	5
2025	1	16594	11	11	2	2	90113	5
2025	1	16594	12	11	1	1	90113	5
2025	1	16594	63	11	1	1	90113	5
2025	1	16594	64	11	1	1	90113	5
2025	1	16594	66	11	1	1	90113	5
2025	1	16594	68	11	1	1	90113	5
2025	1	16612	1	11	2	2	90303	5
2025	1	16612	3	11	1	1	90303	5
2025	1	16612	13	11	1	1	90303	5
2025	1	16612	14	11	2	2	90303	5
2025	1	16612	15	11	2	2	90303	5
2025	1	16612	16	11	2	2	90303	5
2025	1	16612	19	11	2	2	90303	5
2025	1	16616	77	11	1	1	90506	5
2025	1	16616	78	11	1	1	90506	5
2025	1	16616	79	11	2	2	90506	5
2025	1	16616	80	11	2	2	90506	5
2025	1	16616	169	11	1	1	90506	5
2025	1	16616	171	11	1	1	90506	5
2025	1	16616	172	11	1	1	90506	5
2025	1	16630	17	11	1	1	90117	5
2025	1	16630	18	11	2	2	90117	5
2025	1	16630	19	11	1	1	90117	5
2025	1	16630	20	11	2	2	90117	5
2025	1	16630	61	11	1	1	90117	5
2025	1	16630	62	11	1	1	90117	5
2025	1	16630	63	11	2	2	90117	5
2025	1	16630	64	11	2	2	90117	5
2025	1	16636	121	11	1	1	90402	5
2025	1	16636	122	11	2	2	90402	5
2025	1	16636	123	11	1	1	90402	5
2025	1	16636	124	11	1	1	90402	5
2025	1	16636	190	11	1	1	90402	5
2025	1	16636	191	11	2	2	90402	5
2025	1	16636	192	11	1	1	90402	5
2025	1	16660	10	11	2	2	90719	5
2025	1	16660	11	11	1	1	90719	5
2025	1	16660	87	11	1	1	90719	5
2025	1	16660	88	11	2	2	90719	5
2025	1	16660	89	11	1	1	90719	5
2025	1	16660	90	11	3	3	90719	5
2025	1	16660	92	11	2	2	90719	5
2025	1	16683	2	11	2	2	100111	7
2025	1	16683	24	11	2	2	100111	7
2025	1	16683	46	11	2	2	100111	7
2025	1	16683	66	11	2	2	100111	7
2025	1	16683	110	11	3	3	100111	7
2025	1	16689	37	11	3	3	100101	7
2025	1	16689	52	11	1	1	100101	7
2025	1	16689	82	11	3	3	100101	7
2025	1	16689	97	11	1	1	100101	7
2025	1	16689	112	11	1	1	100101	7
2025	1	16689	127	11	3	3	100101	7
2025	1	16709	13	11	2	2	100101	7
2025	1	16709	30	11	1	1	100101	7
2025	1	16709	48	11	1	1	100101	7
2025	1	16709	65	11	4	4	100101	7
2025	1	16709	100	11	1	1	100101	7
2025	1	16709	117	11	1	1	100101	7
2025	1	16727	15	11	1	1	100104	5
2025	1	16727	47	11	2	2	100104	5
2025	1	16727	60	11	2	2	100104	5
2025	1	16727	102	11	3	3	100104	5
2025	1	16727	115	11	1	1	100104	5
2025	1	16731	5	11	2	2	100601	7
2025	1	16731	26	11	1	1	100601	7
2025	1	16731	66	11	1	1	100601	7
2025	1	16731	87	11	1	1	100601	7
2025	1	16731	105	11	1	1	100601	7
2025	1	16731	124	11	1	1	100601	7
2025	1	16739	23	11	1	1	100606	7
2025	1	16739	53	11	2	2	100606	7
2025	1	16739	69	11	1	1	100606	7
2025	1	16739	84	11	1	1	100606	7
2025	1	16739	99	11	1	1	100606	7
2025	1	16739	115	11	2	2	100606	7
2025	1	16747	20	11	1	1	100601	7
2025	1	16747	39	11	2	2	100601	7
2025	1	16747	78	11	1	1	100601	7
2025	1	16747	97	11	1	1	100601	7
2025	1	16747	117	11	2	2	100601	7
2025	1	16754	25	11	1	1	100509	5
2025	1	16754	34	11	1	1	100509	5
2025	1	16754	43	11	2	2	100509	5
2025	1	16754	52	11	1	1	100509	5
2025	1	16754	61	11	2	2	100509	5
2025	1	16754	74	11	1	1	100509	5
2025	1	16754	91	11	2	2	100509	5
2025	1	16754	97	11	3	3	100509	5
2025	1	16757	49	11	1	1	100804	5
2025	1	16757	50	11	2	2	100804	5
2025	1	16757	51	11	1	1	100804	5
2025	1	16757	52	11	1	1	100804	5
2025	1	16757	148	11	2	2	100804	5
2025	1	16757	152	11	2	2	100804	5
2025	1	16757	153	11	4	4	100804	5
2025	1	16757	154	11	1	1	100804	5
2025	1	16777	5	11	11	11	100106	5
2025	1	16777	6	11	3	3	100106	5
2025	1	16777	7	11	2	2	100106	5
2025	1	16777	8	11	1	1	100106	5
2025	1	16777	21	11	2	2	100106	5
2025	1	16777	23	11	1	1	100106	5
2025	1	16777	24	11	1	1	100106	5
2025	1	16777	25	11	2	2	100106	5
2025	1	16807	65	11	1	1	100804	5
2025	1	16807	66	11	1	1	100804	5
2025	1	16807	168	11	1	1	100804	5
2025	1	16807	169	11	2	2	100804	5
2025	1	16807	170	11	1	1	100804	5
2025	1	16807	171	11	1	1	100804	5
2025	1	16807	172	11	2	2	100804	5
2025	1	16811	3	11	1	1	101002	5
2025	1	16811	10	11	1	1	101002	5
2025	1	16811	16	11	1	1	101002	5
2025	1	16811	29	11	1	1	101002	5
2025	1	16811	36	11	2	2	101002	5
2025	1	16811	42	11	2	2	101002	5
2025	1	16811	55	11	1	1	101002	5
2025	1	16811	68	11	1	1	101002	5
2025	1	16827	29	11	1	1	101108	5
2025	1	16827	30	11	1	1	101108	5
2025	1	16827	31	11	1	1	101108	5
2025	1	16827	32	11	2	2	101108	5
2025	1	16827	66	11	1	1	101108	5
2025	1	16827	67	11	2	2	101108	5
2025	1	16827	69	11	1	1	101108	5
2025	1	16827	81	11	1	1	101108	5
2025	1	16831	25	11	2	2	100101	7
2025	1	16831	26	11	1	1	100101	7
2025	1	16831	27	11	1	1	100101	7
2025	1	16831	28	11	2	2	100101	7
2025	1	16831	89	11	2	2	100101	7
2025	1	16831	90	11	2	2	100101	7
2025	1	16831	91	11	1	1	100101	7
2025	1	16831	92	11	3	3	100101	7
2025	1	16836	125	11	2	2	100605	7
2025	1	16836	126	11	1	1	100605	7
2025	1	16836	127	11	2	2	100605	7
2025	1	16836	128	11	1	1	100605	7
2025	1	16836	504	11	1	1	100605	7
2025	1	16836	505	11	1	1	100605	7
2025	1	16836	506	11	1	1	100605	7
2025	1	16836	507	11	1	1	100605	7
2025	1	16850	50	11	1	1	110101	2
2025	1	16850	67	11	1	1	110101	2
2025	1	16850	100	11	2	0	110101	2
2025	1	16850	135	11	3	0	110101	2
2025	1	16850	151	11	1	1	110101	2
2025	1	16850	168	11	1	1	110101	2
2025	1	16857	4	11	2	2	110101	2
2025	1	16857	15	11	1	1	110101	2
2025	1	16857	28	11	3	0	110101	2
2025	1	16857	38	11	1	1	110101	2
2025	1	16857	67	11	2	0	110101	2
2025	1	16857	76	11	3	0	110101	2
2025	1	16857	85	11	1	0	110101	2
2025	1	16869	14	11	1	1	110101	2
2025	1	16869	34	11	1	1	110101	2
2025	1	16869	52	11	1	1	110101	2
2025	1	16869	96	11	3	0	110101	2
2025	1	16869	112	11	3	3	110101	2
2025	1	16869	131	11	2	2	110101	2
2025	1	16881	20	11	1	1	110106	2
2025	1	16881	62	11	5	5	110106	2
2025	1	16881	85	11	1	1	110106	2
2025	1	16881	107	11	1	0	110106	2
2025	1	16881	129	11	2	0	110106	2
2025	1	16881	151	11	1	0	110106	2
2025	1	16891	2	11	2	2	110101	2
2025	1	16891	13	11	2	0	110101	2
2025	1	16891	18	11	1	1	110101	2
2025	1	16891	22	11	2	2	110101	2
2025	1	16891	29	11	1	1	110101	2
2025	1	16891	34	11	3	0	110101	2
2025	1	16910	17	11	1	1	110101	2
2025	1	16910	60	11	1	1	110101	2
2025	1	16910	74	11	2	2	110101	2
2025	1	16910	103	11	2	2	110101	2
2025	1	16910	118	11	2	2	110101	2
2025	1	16926	6	11	1	1	110101	2
2025	1	16926	73	11	3	0	110101	2
2025	1	16926	96	11	4	4	110101	2
2025	1	16926	129	11	1	0	110101	2
2025	1	16926	162	11	2	2	110101	2
2025	1	16926	179	11	2	2	110101	2
2025	1	16941	1	11	1	1	110501	2
2025	1	16941	21	11	2	2	110501	2
2025	1	16941	61	11	1	1	110501	2
2025	1	16941	81	11	1	1	110501	2
2025	1	16941	102	11	2	2	110501	2
2025	1	16941	122	11	2	2	110501	2
2025	1	16947	19	11	1	1	110206	2
2025	1	16947	42	11	1	1	110206	2
2025	1	16947	63	11	3	3	110206	2
2025	1	16947	85	11	6	6	110206	2
2025	1	16947	130	11	1	1	110206	2
2025	1	16947	147	11	2	2	110206	2
2025	1	16964	5	11	1	1	110207	2
2025	1	16964	14	11	1	1	110207	2
2025	1	16964	17	11	2	2	110207	2
2025	1	16964	36	11	2	2	110207	2
2025	1	16964	40	11	1	1	110207	2
2025	1	16964	61	11	1	1	110207	2
2025	1	16974	16	11	2	2	110305	2
2025	1	16974	34	11	1	1	110305	2
2025	1	16974	51	11	3	3	110305	2
2025	1	16974	70	11	1	1	110305	2
2025	1	16974	106	11	2	2	110305	2
2025	1	16974	126	11	1	1	110305	2
2025	1	16982	3	11	1	1	110201	2
2025	1	16982	17	11	1	0	110201	2
2025	1	16982	27	11	3	3	110201	2
2025	1	16982	58	11	1	1	110201	2
2025	1	16982	101	11	1	1	110201	2
2025	1	16991	33	11	1	1	110305	2
2025	1	16991	48	11	1	1	110305	2
2025	1	16991	63	11	2	0	110305	2
2025	1	16991	78	11	1	1	110305	2
2025	1	16991	93	11	2	2	110305	2
2025	1	17007	11	11	2	2	110109	2
2025	1	17007	38	11	1	1	110109	2
2025	1	17007	46	11	1	1	110109	2
2025	1	17007	66	11	2	2	110109	2
2025	1	17007	78	11	1	1	110109	2
2025	1	17007	93	11	1	1	110109	2
2025	1	17013	14	11	2	2	110506	2
2025	1	17013	36	11	2	2	110506	2
2025	1	17013	78	11	1	1	110506	2
2025	1	17013	99	11	1	1	110506	2
2025	1	17013	121	12	1	1	110506	2
2025	1	17013	121	22	2	2	110506	2
2025	1	17013	142	11	1	1	110506	2
2025	1	17030	11	11	1	1	110507	2
2025	1	17030	69	11	1	1	110507	2
2025	1	17030	89	11	1	1	110507	2
2025	1	17030	108	11	2	2	110507	2
2025	1	17030	128	11	2	2	110507	2
2025	1	17035	9	11	3	0	110501	2
2025	1	17035	25	11	2	0	110501	2
2025	1	17035	57	11	2	2	110501	2
2025	1	17035	73	11	1	1	110501	2
2025	1	17035	90	11	1	1	110501	2
2025	1	17035	106	11	1	1	110501	2
2025	1	17054	4	11	1	1	110111	2
2025	1	17054	22	11	1	1	110111	2
2025	1	17054	39	11	2	2	110111	2
2025	1	17054	56	11	1	1	110111	2
2025	1	17054	91	11	1	1	110111	2
2025	1	17054	109	11	1	1	110111	2
2025	1	17066	26	11	3	3	110108	2
2025	1	17066	47	11	1	1	110108	2
2025	1	17066	87	11	2	2	110108	2
2025	1	17066	128	11	1	1	110108	2
2025	1	17068	13	11	1	1	110205	2
2025	1	17068	14	11	1	1	110205	2
2025	1	17068	15	11	1	1	110205	2
2025	1	17068	16	11	1	1	110205	2
2025	1	17068	217	11	2	2	110205	2
2025	1	17068	218	11	1	1	110205	2
2025	1	17068	219	11	2	2	110205	2
2025	1	17068	220	11	1	1	110205	2
2025	1	17070	41	11	2	2	110506	2
2025	1	17070	42	11	1	1	110506	2
2025	1	17070	43	11	3	3	110506	2
2025	1	17070	96	11	1	1	110506	2
2025	1	17070	97	11	1	1	110506	2
2025	1	17070	98	11	1	1	110506	2
2025	1	17070	99	11	2	2	110506	2
2025	1	17070	100	11	2	2	110506	2
2025	1	17100	9	11	2	2	120107	5
2025	1	17100	25	11	1	1	120107	5
2025	1	17100	56	11	1	1	120107	5
2025	1	17100	71	11	1	1	120107	5
2025	1	17100	87	11	1	1	120107	5
2025	1	17100	102	11	1	0	120107	5
2025	1	17106	31	11	1	1	120114	5
2025	1	17106	63	11	1	1	120114	5
2025	1	17106	93	11	2	2	120114	5
2025	1	17106	124	11	1	1	120114	5
2025	1	17106	138	11	3	3	120114	5
2025	1	17106	153	11	1	1	120114	5
2025	1	17126	2	11	1	1	120114	5
2025	1	17126	15	11	1	1	120114	5
2025	1	17126	39	11	1	1	120114	5
2025	1	17126	51	11	1	1	120114	5
2025	1	17126	64	11	3	3	120114	5
2025	1	17126	76	11	1	1	120114	5
2025	1	17146	11	11	1	1	120114	5
2025	1	17146	59	11	1	1	120114	5
2025	1	17146	75	11	1	1	120114	5
2025	1	17146	107	11	1	0	120114	5
2025	1	17146	138	11	1	1	120114	5
2025	1	17146	155	11	1	1	120114	5
2025	1	17148	8	11	1	0	120114	5
2025	1	17148	23	11	1	1	120114	5
2025	1	17148	46	11	3	3	120114	5
2025	1	17148	56	11	1	1	120114	5
2025	1	17148	73	11	1	1	120114	5
2025	1	17148	85	11	1	1	120114	5
2025	1	17167	6	11	1	1	120701	5
2025	1	17167	35	11	3	3	120701	5
2025	1	17167	45	11	1	1	120701	5
2025	1	17167	57	11	5	5	120701	5
2025	1	17167	67	11	2	2	120701	5
2025	1	17167	83	11	2	2	120701	5
2025	1	17185	4	11	1	1	120401	5
2025	1	17185	24	11	2	2	120401	5
2025	1	17185	44	11	1	1	120401	5
2025	1	17185	84	11	1	1	120401	5
2025	1	17185	144	11	1	1	120401	5
2025	1	17204	41	11	1	1	120502	5
2025	1	17204	50	11	2	2	120502	5
2025	1	17204	60	11	1	1	120502	5
2025	1	17227	31	11	2	2	120604	7
2025	1	17227	46	11	1	1	120604	7
2025	1	17227	62	11	1	1	120604	7
2025	1	17227	109	11	1	1	120604	7
2025	1	17227	125	11	1	1	120604	7
2025	1	17227	134	11	3	3	120604	7
2025	1	17229	13	11	1	1	120606	7
2025	1	17229	29	11	1	1	120606	7
2025	1	17229	75	11	1	1	120606	7
2025	1	17229	90	11	3	3	120606	7
2025	1	17229	119	11	3	3	120606	7
2025	1	17229	131	11	3	3	120606	7
2025	1	17231	12	11	3	3	120305	7
2025	1	17231	26	11	1	1	120305	7
2025	1	17231	55	11	1	1	120305	7
2025	1	17231	70	11	1	1	120305	7
2025	1	17231	85	11	1	1	120305	7
2025	1	17231	99	11	1	1	120305	7
2025	1	17241	7	11	2	2	120305	7
2025	1	17241	32	11	3	3	120305	7
2025	1	17241	43	11	2	2	120305	7
2025	1	17241	81	11	1	1	120305	7
2025	1	17269	20	11	1	1	120806	5
2025	1	17269	31	11	3	3	120806	5
2025	1	17269	41	11	2	2	120806	5
2025	1	17269	52	11	1	1	120806	5
2025	1	17269	63	11	2	2	120806	5
2025	1	17269	74	11	2	2	120806	5
2025	1	17269	83	11	1	1	120806	5
2025	1	17269	105	11	3	3	120806	5
2025	1	17299	21	11	2	2	120603	7
2025	1	17299	22	11	1	1	120603	7
2025	1	17299	23	11	1	1	120603	7
2025	1	17299	24	11	2	2	120603	7
2025	1	17299	121	11	1	1	120603	7
2025	1	17299	130	11	1	0	120603	7
2025	1	17299	131	11	1	1	120603	7
2025	1	17299	132	11	1	1	120603	7
2025	1	17301	5	11	1	1	120605	7
2025	1	17301	7	11	1	1	120605	7
2025	1	17301	8	11	1	1	120605	7
2025	1	17301	120	11	2	2	120605	7
2025	1	17301	121	11	2	2	120605	7
2025	1	17301	123	11	1	1	120605	7
2025	1	17301	124	11	1	1	120605	7
2025	1	17301	125	11	1	1	120605	7
2025	1	17303	9	11	1	1	120301	7
2025	1	17303	10	11	1	1	120301	7
2025	1	17303	11	11	1	1	120301	7
2025	1	17303	12	11	1	1	120301	7
2025	1	17303	143	11	4	4	120301	7
2025	1	17303	144	11	4	4	120301	7
2025	1	17303	146	11	1	1	120301	7
2025	1	17303	147	11	1	1	120301	7
2025	1	17309	49	11	4	4	120303	7
2025	1	17309	50	11	1	1	120303	7
2025	1	17309	51	11	4	4	120303	7
2025	1	17309	103	11	1	1	120303	7
2025	1	17309	105	11	2	2	120303	7
2025	1	17309	106	11	2	2	120303	7
2025	1	17309	107	11	1	1	120303	7
2025	1	17309	108	11	2	2	120303	7
2025	1	17316	177	11	2	2	120609	7
2025	1	17316	178	11	1	1	120609	7
2025	1	17316	179	11	1	1	120609	7
2025	1	17316	180	11	2	2	120609	7
2025	1	17316	510	11	2	2	120609	7
2025	1	17316	511	11	2	2	120609	7
2025	1	17316	512	11	2	2	120609	7
2025	1	17319	9	11	1	1	120608	7
2025	1	17319	10	11	2	2	120608	7
2025	1	17319	11	11	6	6	120608	7
2025	1	17319	12	11	1	1	120608	7
2025	1	17319	201	11	2	2	120608	7
2025	1	17319	202	11	1	1	120608	7
2025	1	17319	203	11	1	1	120608	7
2025	1	17319	204	11	2	2	120608	7
2025	1	17330	5	11	1	1	130101	1
2025	1	17330	46	11	1	1	130101	1
2025	1	17330	74	11	1	0	130101	1
2025	1	17330	94	11	3	3	130101	1
2025	1	17342	4	11	1	1	130103	1
2025	1	17342	24	11	1	1	130103	1
2025	1	17342	61	11	1	1	130103	1
2025	1	17342	80	11	4	4	130103	1
2025	1	17342	119	11	2	2	130103	1
2025	1	17346	49	11	1	1	130105	1
2025	1	17346	65	11	2	2	130105	1
2025	1	17346	84	11	3	3	130105	1
2025	1	17346	102	11	1	1	130105	1
2025	1	17346	118	11	1	0	130105	1
2025	1	17346	131	11	2	2	130105	1
2025	1	17356	8	11	1	1	130105	1
2025	1	17356	28	11	1	1	130105	1
2025	1	17356	67	11	1	1	130105	1
2025	1	17356	88	11	1	1	130105	1
2025	1	17356	107	11	3	0	130105	1
2025	1	17356	126	11	3	3	130105	1
2025	1	17356	164	11	1	1	130105	1
2025	1	17356	184	11	1	1	130105	1
2025	1	17370	10	11	1	1	130102	1
2025	1	17370	31	11	1	1	130102	1
2025	1	17370	42	11	2	2	130102	1
2025	1	17370	69	11	1	1	130102	1
2025	1	17370	73	11	2	2	130102	1
2025	1	17370	81	11	1	1	130102	1
2025	1	17372	26	11	5	5	130101	1
2025	1	17372	37	11	1	1	130101	1
2025	1	17372	49	11	2	0	130101	1
2025	1	17372	62	11	3	3	130101	1
2025	1	17372	75	11	1	1	130101	1
2025	1	17393	14	11	1	1	130101	1
2025	1	17393	33	11	1	1	130101	1
2025	1	17393	71	11	1	0	130101	1
2025	1	17393	90	11	1	1	130101	1
2025	1	17393	129	11	2	2	130101	1
2025	1	17393	166	11	2	2	130101	1
2025	1	17398	15	11	2	0	130101	1
2025	1	17398	66	11	1	1	130101	1
2025	1	17398	75	11	4	0	130101	1
2025	1	17398	95	11	2	2	130101	1
2025	1	17398	157	11	1	1	130101	1
2025	1	17414	11	11	1	1	130102	1
2025	1	17414	26	11	2	2	130102	1
2025	1	17414	38	11	1	0	130102	1
2025	1	17414	52	11	1	1	130102	1
2025	1	17414	65	11	1	1	130102	1
2025	1	17414	92	11	2	0	130102	1
2025	1	17433	14	11	2	2	130704	1
2025	1	17433	64	11	1	1	130704	1
2025	1	17433	81	11	1	1	130704	1
2025	1	17433	115	11	2	2	130704	1
2025	1	17445	24	11	1	1	130702	1
2025	1	17445	53	11	1	1	130702	1
2025	1	17445	70	11	1	1	130702	1
2025	1	17445	85	11	1	1	130702	1
2025	1	17445	116	11	1	1	130702	1
2025	1	17445	128	11	2	2	130702	1
2025	1	17457	13	11	2	2	131202	1
2025	1	17457	28	11	2	2	131202	1
2025	1	17457	43	11	6	6	131202	1
2025	1	17457	59	11	1	1	131202	1
2025	1	17457	75	11	1	1	131202	1
2025	1	17457	90	11	1	1	131202	1
2025	1	17462	4	11	1	1	130705	1
2025	1	17462	24	11	1	1	130705	1
2025	1	17462	63	11	1	1	130705	1
2025	1	17462	83	11	1	1	130705	1
2025	1	17462	105	11	3	3	130705	1
2025	1	17462	125	11	2	2	130705	1
2025	1	17470	6	11	2	2	131202	1
2025	1	17470	23	11	1	1	131202	1
2025	1	17470	54	11	1	1	131202	1
2025	1	17470	71	11	2	2	131202	1
2025	1	17470	88	11	1	1	131202	1
2025	1	17470	105	11	2	2	131202	1
2025	1	17478	17	11	1	1	130106	1
2025	1	17478	38	11	1	1	130106	1
2025	1	17478	59	11	5	5	130106	1
2025	1	17478	80	11	2	2	130106	1
2025	1	17478	101	11	1	1	130106	1
2025	1	17478	143	11	1	1	130106	1
2025	1	17479	24	11	1	1	130704	1
2025	1	17479	61	11	1	0	130704	1
2025	1	17479	74	11	1	0	130704	1
2025	1	17479	86	11	1	1	130704	1
2025	1	17527	21	11	2	2	130205	1
2025	1	17527	22	11	2	2	130205	1
2025	1	17527	23	11	1	1	130205	1
2025	1	17527	24	11	1	1	130205	1
2025	1	17527	85	11	1	1	130205	1
2025	1	17527	87	11	1	1	130205	1
2025	1	17527	88	11	1	1	130205	1
2025	1	17527	89	11	2	2	130205	1
2025	1	17559	1	11	2	2	130905	4
2025	1	17559	2	11	2	2	130905	4
2025	1	17559	4	11	2	2	130905	4
2025	1	17559	82	11	1	1	130905	4
2025	1	17559	84	11	2	2	130905	4
2025	1	17559	85	11	2	2	130905	4
2025	1	17559	86	11	1	1	130905	4
2025	1	17559	87	11	1	1	130905	4
2025	1	17561	21	11	1	1	130811	4
2025	1	17561	61	11	1	1	130811	4
2025	1	17561	73	11	1	1	130811	4
2025	1	17561	98	11	2	2	130811	4
2025	1	17571	69	11	1	1	130613	4
2025	1	17571	70	11	2	2	130613	4
2025	1	17571	71	11	1	1	130613	4
2025	1	17571	173	11	1	1	130613	4
2025	1	17571	176	11	1	0	130613	4
2025	1	17571	183	11	2	2	130613	4
2025	1	17577	15	12	3	0	140106	1
2025	1	17577	15	22	1	1	140106	1
2025	1	17577	34	11	1	1	140106	1
2025	1	17577	73	12	2	2	140106	1
2025	1	17577	73	22	1	0	140106	1
2025	1	17577	112	11	2	2	140106	1
2025	1	17577	131	11	1	1	140106	1
2025	1	17577	169	11	2	2	140106	1
2025	1	17577	188	11	1	0	140106	1
2025	1	17577	205	11	1	1	140106	1
2025	1	17592	17	11	1	1	140101	1
2025	1	17592	37	11	2	2	140101	1
2025	1	17592	71	11	2	2	140101	1
2025	1	17592	89	11	3	0	140101	1
2025	1	17592	109	11	2	2	140101	1
2025	1	17592	127	11	2	0	140101	1
2025	1	17597	1	11	1	1	140101	1
2025	1	17597	15	11	1	1	140101	1
2025	1	17597	28	11	3	3	140101	1
2025	1	17597	80	11	1	1	140101	1
2025	1	17597	92	11	5	5	140101	1
2025	1	17615	6	11	1	1	140101	1
2025	1	17615	18	11	1	1	140101	1
2025	1	17615	42	11	1	1	140101	1
2025	1	17615	54	11	1	1	140101	1
2025	1	17615	67	11	2	2	140101	1
2025	1	17615	79	11	1	1	140101	1
2025	1	17616	2	11	1	1	140105	1
2025	1	17616	14	11	1	1	140105	1
